group,item,timestamp
43,1210,2022
43,126,2021
43,85,2021
43,6970,2020
43,949,2020
43,470,2020
43,1929,2021
43,5709,2020
43,70,2020
43,1991,2020
43,2387,2020
44,1630,2021
44,5709,2020
44,949,2020
44,311,2020
44,6292,2021
44,1195,2020
44,70,2020
44,3348,2021
44,809,2020
45,5818,2021
45,3348,2021
45,535,2021
45,70,2020
45,6292,2021
45,311,2020
45,949,2020
45,5709,2020
45,1586,2021
45,1869,2021
45,1195,2020
46,3348,2021
46,6713,2020
46,6292,2021
46,311,2020
46,1195,2020
46,272,2020
46,70,2020
46,2564,2020
46,949,2020
46,5709,2020
46,5337,2020
47,70,2020
47,6292,2021
47,949,2020
47,5709,2020
47,311,2020
47,1195,2020
47,2757,2021
47,332,2020
47,1217,2020
47,2471,2021
47,3348,2021
48,4752,2019
48,313,2021
48,1998,2021
48,7173,2019
48,3108,2021
48,2359,2021
48,286,2020
48,1111,2021
48,83,2021
48,1799,2021
48,477,2020
48,4053,2020
48,1328,2021
48,775,2021
48,7140,2021
48,4883,2021
48,1078,2021
48,3788,2021
48,39,2020
48,4240,2021
48,410,2021
48,845,2021
48,300,2021
48,3726,2020
48,7087,2021
48,692,2021
48,2490,2021
48,1149,2019
48,30,2021
48,3767,2021
48,3254,2019
48,254,2020
48,72,2020
48,2,2019
49,711,2019
49,1490,2019
49,4752,2019
49,43,2022
49,313,2021
49,2359,2021
49,3108,2021
49,25,2021
49,7173,2019
49,1088,2020
49,415,2021
49,7140,2021
49,410,2021
49,4240,2021
49,1078,2021
49,845,2021
49,300,2021
49,4883,2021
49,3,2021
49,3767,2021
49,477,2020
49,1331,2021
49,808,2021
49,3788,2021
49,4053,2020
49,1328,2021
50,4752,2019
50,7173,2019
50,2359,2021
50,313,2021
50,3108,2021
50,3788,2021
50,4395,2021
50,4240,2021
50,1078,2021
50,4883,2021
50,7140,2021
50,3767,2021
50,1328,2021
50,4053,2020
50,300,2021
50,7324,2019
50,410,2021
50,845,2021
50,1103,2019
50,477,2020
51,4598,2021
51,658,2021
51,1090,2021
51,437,2021
51,236,2021
51,4696,2021
51,1177,2021
51,1749,2021
51,303,2021
51,10,2021
51,114,2020
51,235,2021
52,2,2021
52,488,2021
52,41,2021
52,843,2021
52,100,2021
52,233,2021
52,42,2020
52,4176,2020
52,533,2021
52,529,2021
52,188,2021
52,39,2021
52,805,2020
52,4549,2020
52,907,2020
52,10,2021
52,3206,2020
52,13,2019
53,442,2019
53,406,2020
53,5718,2020
53,1784,2020
53,2942,2021
53,1637,2021
53,221,2021
53,3359,2021
53,1989,2020
53,3206,2020
53,4687,2020
54,214,2021
54,156,2019
54,104,2019
54,73,2019
54,75,2021
54,347,2022
54,49,2022
54,4885,2021
54,1079,2020
54,139,2022
54,2151,2021
54,1274,2022
54,79,2020
54,621,2020
54,161,2020
55,5783,2020
55,5965,2019
55,1166,2019
55,4599,2019
55,5367,2021
55,2788,2019
55,2738,2021
55,2275,2019
55,6842,2022
56,562,2021
56,139,2022
56,31,2021
56,1930,2021
56,41,2020
56,49,2022
56,4885,2021
56,424,2021
56,269,2021
56,99,2019
56,1274,2022
57,1407,2019
57,303,2021
57,1274,2022
57,49,2022
57,4885,2021
57,6726,2020
57,1321,2019
57,139,2022
57,620,2020
57,182,2020
57,151,2021
58,1,2021
58,1219,2021
58,171,2019
58,50,2021
58,3440,2021
58,10,2021
58,713,2021
58,139,2022
58,12,2021
58,69,2020
58,4885,2021
58,4142,2020
58,49,2022
58,131,2020
58,1274,2022
59,440,2020
59,2163,2021
59,4,2020
59,135,2021
59,52,2020
59,828,2021
59,81,2021
59,1205,2019
59,1558,2021
59,1024,2021
59,6793,2021
59,2568,2021
59,69,2021
59,147,2021
59,3327,2021
59,7292,2022
60,430,2021
60,334,2021
60,4172,2021
60,1294,2020
60,3,2021
60,51,2021
60,413,2022
60,5524,2021
60,204,2021
60,608,2021
60,218,2020
60,46,2021
60,364,2021
60,216,2021
60,1700,2019
60,76,2021
60,2389,2021
61,2279,2021
61,22,2019
61,352,2019
61,1853,2019
61,183,2020
61,2671,2020
61,1980,2020
61,893,2019
61,23,2020
61,6303,2021
61,5396,2021
62,78,2021
62,30,2021
62,51,2021
63,1064,2019
63,3604,2019
63,430,2021
63,4172,2021
63,1294,2020
63,334,2021
63,365,2021
63,27,2020
63,932,2021
63,237,2021
63,413,2022
63,979,2020
63,2389,2021
63,364,2021
64,2244,2019
64,1127,2019
64,2820,2019
64,24,2021
64,202,2020
64,386,2021
64,30,2021
64,914,2020
64,208,2020
64,707,2020
64,2292,2021
64,2570,2021
64,3316,2020
64,5323,2019
65,85,2020
65,54,2021
65,452,2021
65,650,2020
65,368,2020
65,4130,2019
65,485,2021
66,47,2021
66,4130,2019
66,16,2020
67,225,2021
67,361,2019
67,28,2021
67,373,2019
67,4130,2019
67,1,2020
67,196,2021
68,2045,2021
68,4130,2019
68,3872,2021
68,72,2021
68,32,2021
69,78,2021
69,463,2020
69,4130,2019
69,5319,2021
70,537,2021
70,215,2020
70,78,2021
70,176,2019
70,210,2021
70,3888,2022
70,30,2021
70,75,2021
70,104,2020
71,342,2020
71,903,2021
71,4235,2020
71,1,2021
71,1258,2019
71,973,2020
71,85,2021
71,2776,2019
71,28,2019
71,1390,2020
71,4654,2020
71,421,2020
71,2049,2019
71,483,2022
72,796,2020
72,510,2020
72,6657,2020
72,2700,2021
72,777,2019
72,732,2020
72,2469,2020
72,357,2019
72,293,2021
72,1089,2021
72,80,2021
72,710,2020
72,248,2020
72,2337,2020
72,222,2021
72,1791,2019
72,1405,2021
73,114,2019
73,7,2020
73,1090,2021
73,159,2020
73,504,2021
73,1791,2019
73,10,2020
73,1132,2020
73,16,2020
73,434,2020
73,397,2020
73,105,2020
73,55,2020
73,2699,2019
73,5461,2021
73,83,2021
73,135,2020
73,797,2021
73,3111,2020
73,18,2020
73,2010,2021
73,101,2020
74,300,2021
74,4834,2019
74,1840,2020
74,1791,2019
75,262,2020
75,1791,2019
75,5450,2019
75,2752,2020
75,175,2020
75,1373,2021
76,916,2019
76,47,2019
76,6250,2019
76,208,2021
76,142,2020
76,325,2020
76,84,2019
76,2714,2020
76,794,2021
76,226,2021
76,310,2020
76,40,2021
76,3241,2019
76,154,2022
77,583,2019
77,2574,2020
77,1379,2019
77,3437,2021
77,176,2021
77,5361,2020
77,388,2021
77,107,2019
78,711,2019
78,1490,2019
78,1001,2020
78,2748,2020
78,997,2021
78,1544,2022
78,1095,2021
78,1439,2021
78,1277,2021
79,2867,2021
79,405,2019
79,28,2019
79,1457,2020
79,637,2021
79,3004,2020
79,3741,2019
79,396,2020
79,1524,2019
79,3057,2020
79,33,2021
79,2224,2021
79,237,2021
79,4279,2019
79,2052,2019
79,576,2020
79,185,2021
79,27,2019
79,449,2020
79,2751,2020
79,3039,2019
79,7127,2021
79,900,2020
79,1754,2019
79,1132,2019
80,61,2021
80,539,2021
80,969,2021
80,384,2021
80,1730,2021
80,1321,2021
80,2860,2021
80,3057,2020
80,422,2021
80,2,2020
80,312,2020
80,52,2021
80,2751,2020
80,879,2021
80,137,2021
80,401,2019
80,2225,2020
80,866,2019
80,670,2020
80,215,2020
80,1043,2020
80,1596,2021
80,2813,2020
80,900,2020
80,1093,2021
80,1754,2019
80,1132,2019
81,3107,2021
81,1754,2019
81,900,2020
81,1132,2019
81,3170,2020
81,2751,2020
81,3057,2020
81,1948,2020
81,278,2020
81,7059,2021
81,157,2021
82,3057,2020
82,2163,2020
82,84,2021
82,6044,2020
82,196,2022
82,2753,2021
82,900,2020
82,442,2020
82,1132,2019
82,474,2019
82,2751,2020
82,2021,2021
82,1754,2019
82,68,2021
82,742,2021
82,2303,2021
82,4152,2020
82,157,2019
83,1785,2021
83,1754,2019
83,78,2020
83,3057,2020
83,627,2021
83,2751,2020
83,900,2020
83,4503,2019
83,271,2021
83,262,2020
83,1132,2019
84,259,2021
84,2648,2019
84,404,2021
84,176,2020
84,806,2020
85,30,2021
85,2570,2021
85,120,2020
85,426,2021
85,3248,2021
85,187,2021
86,1741,2019
86,5611,2020
86,240,2021
86,4293,2021
86,1132,2021
86,2221,2020
86,3456,2020
86,345,2020
86,1849,2020
86,5520,2020
86,308,2021
86,84,2021
87,2979,2021
87,305,2019
87,2495,2019
87,1815,2021
87,173,2019
87,6944,2020
87,66,2020
87,4074,2021
87,276,2021
87,769,2021
87,4608,2021
88,83,2019
88,46,2020
88,102,2020
88,2699,2019
88,494,2020
88,94,2020
89,637,2021
89,2749,2019
89,237,2021
89,449,2020
89,25,2021
90,4827,2019
90,5497,2019
90,824,2019
90,539,2021
91,321,2019
91,3206,2021
91,386,2019
91,96,2020
91,4774,2021
91,574,2020
91,4207,2021
91,1691,2021
91,5504,2020
92,1930,2021
92,2576,2021
92,164,2020
93,4065,2020
93,365,2021
93,496,2021
93,2681,2021
93,75,2021
93,2519,2021
93,3275,2021
93,1665,2021
93,1575,2021
93,2524,2020
93,1737,2021
93,96,2019
94,365,2021
94,52,2019
94,958,2021
94,237,2021
94,1624,2020
95,152,2021
95,194,2020
95,300,2019
95,1485,2021
95,87,2021
95,96,2020
95,2893,2019
95,220,2020
95,1585,2021
95,347,2019
95,359,2020
95,8,2019
95,1920,2020
95,25,2019
95,1463,2021
96,4599,2019
96,756,2020
96,1424,2021
96,464,2021
96,1198,2021
96,96,2020
96,655,2021
97,553,2021
97,58,2019
97,1095,2021
97,2501,2020
98,1840,2020
98,6044,2020
98,2163,2020
98,300,2021
98,974,2021
98,474,2019
98,433,2020
99,4065,2020
99,1575,2021
99,2681,2021
99,2699,2019
99,1665,2021
99,7262,2020
99,496,2021
99,75,2021
99,3275,2021
100,664,2021
100,1358,2020
100,1160,2019
100,267,2021
100,1430,2021
100,1336,2020
100,532,2020
100,169,2020
100,615,2020
100,55,2022
100,1530,2021
100,2726,2021
100,115,2020
100,2554,2021
100,40,2021
100,1143,2021
100,5143,2019
100,3465,2021
100,5755,2019
101,2699,2019
101,46,2020
101,1290,2021
101,397,2020
101,1283,2022
101,223,2020
101,534,2019
101,1104,2020
102,711,2019
102,1490,2019
102,157,2019
102,2155,2020
102,1050,2019
102,1068,2020
102,968,2021
102,991,2020
102,771,2019
102,606,2019
102,1208,2019
102,1234,2021
102,6478,2019
102,2804,2021
102,3979,2021
102,354,2021
102,1844,2021
103,5193,2021
103,2096,2020
103,3170,2020
104,983,2021
104,898,2019
104,1969,2021
104,4046,2019
104,337,2021
104,227,2020
104,1208,2019
104,1748,2019
105,543,2021
105,252,2021
105,3807,2019
105,664,2020
105,953,2019
105,2937,2020
105,1297,2021
105,2740,2020
105,1539,2021
105,530,2021
105,2623,2021
105,1991,2020
105,441,2021
105,2985,2021
105,256,2021
105,334,2020
105,74,2022
105,287,2021
105,250,2021
106,2093,2021
106,4709,2021
106,2428,2021
106,1795,2019
106,531,2019
106,639,2019
106,7099,2021
107,1526,2020
107,465,2020
107,367,2020
107,2954,2021
107,404,2021
107,264,2021
107,96,2020
108,279,2021
108,448,2021
108,250,2020
108,374,2020
108,337,2021
108,7048,2019
109,355,2021
109,3378,2019
109,52,2021
109,6232,2019
109,1336,2020
109,3465,2020
109,615,2020
109,1530,2021
109,4733,2020
109,1358,2020
109,5347,2019
109,797,2019
109,1387,2019
109,3034,2019
109,123,2020
109,1928,2021
110,32,2020
110,210,2021
110,1027,2021
110,864,2021
110,3695,2020
110,75,2021
111,491,2020
111,107,2021
111,1918,2021
111,15,2021
111,279,2021
111,4059,2020
111,4549,2020
111,4584,2020
111,7048,2019
111,203,2021
111,644,2020
111,1823,2021
111,4176,2020
111,42,2020
111,1591,2021
111,374,2020
112,918,2020
112,4549,2020
112,2839,2020
112,42,2020
112,4176,2020
112,1633,2020
112,3079,2020
112,426,2019
112,766,2020
112,376,2019
113,1457,2021
113,2600,2021
113,355,2021
113,3247,2021
113,6988,2022
113,414,2022
113,786,2021
113,1041,2021
113,628,2021
113,2139,2022
113,807,2020
113,4243,2019
114,456,2020
114,1041,2021
114,1218,2019
114,355,2021
114,230,2019
114,1939,2021
114,223,2020
114,698,2020
114,782,2019
114,807,2020
114,983,2021
114,4243,2019
114,628,2021
115,47,2019
115,41,2019
115,363,2020
115,7254,2021
116,51,2021
116,459,2021
116,305,2020
116,91,2021
116,277,2020
116,6944,2020
116,4608,2021
116,66,2020
116,344,2019
116,69,2021
117,6677,2019
117,6097,2020
117,6825,2019
117,6537,2020
117,2828,2021
117,1870,2019
117,535,2019
117,37,2020
117,360,2020
117,79,2022
117,2408,2021
117,1067,2021
117,7235,2019
117,2219,2021
118,275,2020
118,7341,2021
118,6141,2021
118,7085,2022
118,360,2021
118,187,2020
118,22,2019
118,4871,2020
118,800,2020
118,462,2019
119,104,2021
119,192,2021
119,137,2021
119,86,2019
119,646,2020
119,3897,2021
119,566,2020
119,20,2021
119,123,2021
119,50,2021
119,279,2020
119,1560,2021
119,889,2019
119,99,2020
119,1264,2020
119,615,2021
120,101,2020
120,1223,2020
120,1280,2020
120,2286,2019
120,1095,2020
120,889,2019
120,936,2019
120,4726,2021
120,946,2021
121,41,2020
121,37,2021
121,279,2021
121,25,2020
121,889,2019
121,50,2021
122,143,2020
122,3,2020
122,418,2020
122,125,2021
122,597,2020
122,76,2020
122,1071,2020
123,100,2020
123,1089,2021
123,238,2020
123,252,2021
123,718,2021
123,26,2022
123,702,2021
123,125,2021
123,43,2019
123,104,2019
124,61,2019
124,229,2019
124,5705,2019
124,6202,2019
124,1003,2020
124,110,2020
124,268,2020
124,165,2019
124,210,2021
124,125,2021
125,8,2019
125,78,2021
125,125,2021
125,80,2021
125,62,2020
126,406,2021
126,5599,2021
126,819,2021
126,1074,2021
126,125,2021
127,5312,2020
127,689,2021
127,1752,2020
127,103,2020
127,125,2021
127,598,2019
128,40,2021
128,1741,2019
128,779,2019
128,315,2021
128,98,2019
128,5520,2020
128,3936,2020
128,2221,2020
128,3456,2020
128,5611,2020
128,1849,2020
128,451,2021
128,134,2021
128,345,2020
128,794,2021
128,485,2019
128,132,2019
128,551,2021
128,65,2019
128,41,2021
129,371,2021
129,2501,2020
129,576,2020
130,6993,2021
130,411,2020
130,1148,2020
130,434,2021
131,325,2019
131,2554,2021
131,2040,2021
131,217,2021
131,84,2019
131,3926,2021
131,664,2021
131,1143,2021
132,1457,2021
132,2139,2022
132,786,2021
132,543,2021
132,3312,2020
132,414,2022
132,564,2020
132,2600,2021
132,3247,2021
132,6988,2022
133,1624,2020
133,3428,2019
133,462,2019
133,717,2020
133,42,2019
133,1302,2020
133,20,2021
133,4809,2020
133,233,2021
133,52,2019
133,106,2019
133,25,2021
133,11,2019
133,113,2019
133,743,2019
133,5666,2019
133,1665,2021
134,457,2019
134,2841,2021
134,2213,2019
134,2431,2021
134,363,2021
134,1105,2020
134,761,2019
134,701,2020
134,192,2020
135,3861,2020
135,6660,2019
135,808,2019
135,267,2021
135,854,2020
135,430,2020
136,279,2021
136,252,2021
136,320,2021
136,3807,2019
136,356,2021
136,294,2021
136,60,2021
136,4081,2019
136,1076,2019
136,250,2021
136,406,2020
136,1784,2020
136,5718,2020
136,4687,2020
136,1286,2021
136,465,2020
136,17,2019
136,6299,2021
136,277,2020
137,360,2021
137,3170,2020
137,5193,2021
137,356,2021
137,1076,2019
137,462,2019
137,6299,2021
138,80,2021
138,125,2020
138,5532,2019
138,215,2019
138,2576,2021
138,1066,2020
139,86,2019
139,615,2021
139,904,2019
140,98,2019
140,779,2019
140,40,2021
140,315,2021
140,867,2020
140,134,2021
140,485,2019
140,3936,2020
140,41,2021
140,794,2021
141,2560,2020
141,492,2019
141,808,2019
141,30,2020
141,2115,2021
141,2864,2020
141,6660,2019
141,4092,2021
141,4747,2020
141,430,2020
141,1891,2019
141,930,2019
141,3193,2020
142,204,2020
142,958,2021
142,170,2021
142,1707,2021
142,924,2021
142,584,2021
142,237,2021
142,1601,2021
142,184,2021
142,2020,2021
142,349,2020
142,96,2021
142,1391,2021
142,328,2020
143,408,2020
143,204,2020
143,94,2019
143,958,2021
143,72,2019
143,989,2019
143,2020,2021
143,109,2020
143,535,2019
143,1870,2019
143,83,2020
143,237,2021
143,1601,2021
143,37,2020
143,184,2021
143,2828,2021
143,2078,2021
143,2363,2020
143,1707,2021
143,62,2020
144,204,2020
144,958,2021
144,1601,2021
144,188,2019
144,237,2021
144,107,2021
144,184,2021
144,2020,2021
144,1707,2021
144,16,2019
145,204,2020
145,958,2021
145,237,2021
145,184,2021
145,360,2020
145,2020,2021
145,1707,2021
145,1601,2021
146,4132,2020
146,204,2020
146,595,2021
146,958,2021
146,587,2019
146,710,2021
146,3369,2021
146,4876,2019
146,7322,2019
146,2328,2019
146,796,2019
146,4691,2020
146,1753,2021
146,1386,2020
146,3368,2021
146,1601,2021
146,4843,2021
146,2173,2021
146,26,2021
146,1111,2021
146,3676,2021
146,6200,2021
146,161,2021
146,237,2021
146,538,2021
146,123,2020
146,765,2022
146,2020,2021
146,1716,2020
146,1707,2021
146,184,2021
147,204,2019
147,958,2020
147,223,2019
147,2020,2021
147,70,2021
147,346,2021
147,172,2021
147,2594,2021
147,2543,2022
147,953,2019
147,262,2021
147,492,2019
147,1601,2021
147,184,2021
147,237,2021
147,126,2019
147,1707,2021
148,204,2020
148,958,2021
148,2141,2021
148,1601,2021
148,184,2021
148,398,2021
148,2020,2021
148,965,2021
148,1707,2021
148,589,2021
148,237,2021
149,204,2020
149,126,2019
149,958,2021
149,1217,2019
149,1707,2021
149,237,2021
149,1601,2021
149,1843,2019
149,2258,2021
149,4583,2019
149,184,2021
149,2020,2021
149,6812,2021
149,620,2020
149,58,2019
149,153,2021
149,67,2019
149,1546,2020
149,260,2020
149,2023,2020
149,338,2020
150,3609,2021
150,204,2020
150,958,2021
150,1869,2021
150,6638,2020
150,6983,2020
150,1586,2021
150,1492,2020
150,5818,2021
150,184,2021
150,1601,2021
150,2020,2021
150,237,2021
150,1214,2021
150,1707,2021
150,5337,2020
150,6713,2020
150,4,2019
150,272,2020
150,53,2019
150,3224,2019
151,204,2020
151,958,2021
151,3197,2021
151,1478,2020
151,1707,2021
151,184,2021
151,1601,2021
151,237,2021
151,187,2020
151,2020,2021
152,1242,2021
152,139,2021
152,2746,2020
152,36,2020
152,399,2020
152,645,2021
152,29,2021
152,9,2021
153,1059,2019
153,88,2019
153,1007,2020
153,6816,2020
153,792,2021
153,1217,2021
153,482,2020
153,5180,2019
153,1441,2020
153,1529,2021
153,251,2020
153,3041,2019
153,297,2021
153,312,2020
153,3111,2020
154,5873,2020
154,364,2021
154,323,2019
154,229,2020
154,4675,2021
154,3650,2019
154,3077,2021
154,4287,2020
