group,item,timestamp
27,192,2013
27,156,2013
27,1619,2013
27,145,2012
27,122,2013
27,19,2013
27,18,2013
27,120,2013
27,171,2012
27,51,2014
27,36,2014
27,523,2013
27,564,2014
27,542,2014
27,478,2014
27,101,2013
27,87,2013
27,288,2014
27,296,2013
27,538,2012
27,74,2013
27,55,2013
27,125,2013
27,480,2014
27,121,2012
28,34,2013
28,19,2013
28,163,2013
28,91,2013
28,481,2009
28,25,2013
28,691,2014
28,20,2013
28,134,2013
28,681,2012
28,549,2013
28,413,2013
28,116,2013
28,32,2012
28,74,2013
28,564,2014
28,1085,2009
29,74,2013
29,191,2014
29,73,2013
29,120,2013
29,83,2013
29,36,2014
29,133,2013
29,178,2013
29,125,2013
29,94,2014
29,20,2013
30,120,2013
30,34,2013
30,148,2013
30,18,2013
30,100,2013
30,277,2013
30,20,2013
30,135,2013
30,73,2013
30,512,2014
30,344,2014
30,1556,2013
30,90,2013
30,550,2014
30,281,2014
30,151,2013
30,290,2012
30,10,2013
30,735,2013
30,275,2013
30,105,2013
30,133,2013
30,260,2013
30,406,2013
30,723,2013
30,255,2014
30,472,2014
30,107,2013
30,295,2014
30,455,2014
30,391,2014
30,288,2014
30,310,2013
30,91,2013
30,464,2014
30,514,2013
30,4687,2010
30,437,2010
30,208,2013
30,30,2013
30,219,2012
30,355,2014
30,847,2013
30,227,2013
30,72,2013
30,134,2013
30,19,2013
30,331,2014
30,404,2013
30,163,2013
30,192,2013
30,114,2013
30,55,2013
30,178,2013
31,18,2013
31,114,2013
31,154,2013
31,298,2013
31,165,2012
31,243,2013
31,46,2013
31,122,2013
31,28,2013
31,630,2014
31,295,2014
31,660,2014
31,365,2014
31,389,2013
31,219,2012
31,73,2013
31,10,2013
31,192,2013
32,1681,2009
32,35,2014
32,322,2014
32,31,2014
32,260,2013
32,45,2014
33,550,2014
33,433,2014
33,36,2014
33,184,2014
33,441,2014
33,34,2013
34,601,2013
34,1253,2013
34,46,2013
34,165,2013
34,192,2013
34,710,2014
34,55,2013
34,550,2014
34,18,2013
34,190,2013
34,3927,2009
35,55,2013
35,219,2012
35,873,2013
35,325,2012
35,300,2012
35,28,2013
35,46,2014
35,535,2014
35,45,2014
35,36,2014
35,117,2013
35,528,2014
35,288,2014
35,433,2014
35,295,2014
35,658,2012
35,503,2010
35,391,2014
35,1681,2011
36,44,2014
36,482,2009
36,475,2008
37,91,2013
37,36,2014
37,355,2014
37,178,2013
37,44,2014
37,122,2013
37,12,2012
37,100,2013
37,45,2014
37,420,2014
37,384,2013
38,1084,2012
38,91,2013
38,471,2014
38,281,2014
38,10,2013
38,446,2014
38,18,2013
38,135,2013
38,28,2013
38,122,2013
38,55,2013
39,1084,2013
39,355,2014
39,260,2013
39,163,2013
39,14,2012
39,91,2013
39,287,2014
39,503,2010
40,41,2014
40,35,2014
40,37,2014
40,67,2014
41,93,2013
41,124,2013
41,121,2012
41,156,2013
41,133,2013
41,204,2013
41,90,2013
41,101,2013
41,324,2013
41,897,2013
41,73,2013
41,549,2013
41,114,2013
41,621,2013
41,491,2013
41,188,2013
41,743,2013
41,1103,2014
41,158,2013
41,42,2014
41,23,2014
41,391,2014
41,261,2014
41,200,2012
41,162,2013
41,304,2014
41,441,2014
41,689,2013
41,478,2014
41,20,2013
41,72,2013
41,134,2013
41,161,2012
41,1384,2014
41,290,2012
41,113,2012
41,84,2013
41,2859,2013
41,794,2013
41,98,2013
41,296,2014
41,146,2013
41,125,2013
41,157,2013
41,126,2013
41,74,2013
41,104,2013
41,211,2013
41,140,2013
41,208,2013
42,140,2013
42,124,2013
42,10,2013
42,114,2013
42,135,2013
42,55,2013
42,87,2013
42,83,2013
42,100,2013
42,120,2013
42,20,2013
42,125,2013
42,133,2013
42,126,2013
42,146,2013
42,34,2013
42,156,2013
42,275,2013
42,73,2013
42,75,2013
42,255,2014
42,261,2014
42,18,2013
42,348,2014
42,304,2014
42,93,2013
42,116,2013
42,183,2012
42,21,2013
42,284,2014
42,780,2014
42,260,2014
42,105,2013
42,556,2010
42,19,2013
42,213,2013
42,145,2012
42,91,2013
42,154,2013
42,46,2013
42,25,2013
42,310,2013
42,298,2013
42,243,2013
42,225,2013
42,330,2013
42,480,2014
42,223,2014
42,847,2013
42,735,2013
42,478,2014
42,331,2014
42,401,2014
42,28,2013
42,231,2012
42,398,2013
42,98,2013
42,211,2013
42,208,2013
42,104,2013
42,74,2013
42,491,2013
42,84,2013
42,117,2013
42,90,2013
42,204,2013
42,121,2012
42,160,2013
42,549,2013
42,171,2012
42,158,2013
42,113,2012
43,158,2013
43,18,2013
43,93,2013
43,398,2013
43,188,2013
43,156,2013
43,491,2013
43,621,2013
43,204,2013
43,114,2013
43,73,2013
43,103,2013
43,10,2013
43,164,2013
43,541,2013
43,55,2013
43,549,2013
43,21,2013
43,75,2013
43,167,2013
43,91,2013
43,391,2014
43,348,2014
43,30,2013
43,514,2013
43,358,2013
43,373,2013
43,464,2014
43,2,2011
43,280,2014
43,256,2009
43,178,2013
43,13,2013
43,100,2013
43,98,2013
43,125,2013
43,157,2013
43,121,2012
43,310,2013
43,146,2013
43,208,2013
43,140,2013
43,211,2013
44,264,2014
44,401,2014
44,73,2013
44,331,2014
44,469,2013
44,541,2013
44,54,2009
44,187,2012
45,255,2014
45,117,2013
45,369,2013
45,304,2014
45,751,2014
45,10,2013
45,331,2014
45,219,2012
45,73,2013
45,150,2013
45,365,2014
45,160,2013
45,261,2014
45,284,2014
45,401,2014
45,776,2014
45,570,2011
45,1077,2014
46,398,2013
46,205,2013
46,188,2013
46,160,2013
46,171,2012
46,231,2012
46,441,2014
46,208,2013
46,140,2013
46,98,2013
46,776,2014
46,598,2014
46,350,2013
46,491,2013
47,158,2013
47,171,2012
47,124,2013
47,10,2013
47,283,2014
47,280,2014
47,432,2013
47,114,2013
47,73,2013
47,220,2012
47,84,2013
47,653,2014
47,125,2013
47,133,2013
47,90,2013
47,156,2013
47,231,2013
47,26,2010
47,701,2012
47,121,2012
48,596,2013
48,1026,2014
48,44,2013
48,387,2013
48,398,2013
48,48,2013
48,16,2013
49,5387,2013
49,570,2011
49,598,2014
50,159,2014
50,839,2014
50,41,2014
50,1114,2014
50,24,2014
50,5646,2014
50,385,2014
51,72,2013
51,126,2013
51,146,2013
51,100,2013
51,93,2013
51,124,2013
51,73,2013
51,18,2013
51,83,2013
51,223,2014
51,133,2013
51,101,2013
51,30,2013
51,262,2013
51,243,2013
51,189,2013
51,330,2013
51,140,2013
51,104,2013
51,103,2013
51,196,2013
51,251,2014
51,158,2013
51,267,2013
51,368,2012
51,382,2014
51,1101,2014
51,369,2013
51,10,2013
51,25,2013
51,84,2013
51,135,2013
51,20,2013
51,90,2013
51,585,2013
51,373,2013
51,252,2014
51,157,2013
51,599,2009
51,125,2013
51,105,2013
51,205,2013
51,107,2013
51,114,2013
51,513,2013
51,99,2012
51,298,2013
51,82,2013
51,74,2013
51,120,2013
51,192,2013
51,736,2013
51,658,2010
51,164,2013
51,334,2014
51,182,2012
51,338,2014
51,287,2013
51,3297,2012
51,98,2013
51,151,2013
51,122,2013
51,156,2013
51,348,2014
51,75,2013
51,116,2013
51,87,2013
51,134,2013
52,101,2013
52,8,2012
52,133,2013
52,240,2012
52,30,2013
52,87,2013
52,18,2013
52,46,2013
53,37,2014
53,24,2014
53,31,2014
53,62,2014
53,41,2014
53,807,2014
53,43,2014
53,27,2014
53,106,2014
53,36,2014
53,695,2013
54,30,2013
54,148,2013
54,151,2013
54,262,2013
54,780,2014
54,133,2013
54,161,2012
54,295,2014
54,101,2013
54,277,2013
55,30,2013
55,171,2012
55,801,2013
55,8,2012
55,183,2012
55,75,2013
55,199,2012
56,46,2013
56,122,2013
56,428,2010
56,11,2014
56,192,2013
56,148,2013
56,18,2013
56,87,2013
56,10,2013
56,549,2013
56,156,2013
56,30,2013
56,80,2013
56,20,2013
56,123,2013
56,55,2013
56,114,2013
56,167,2013
57,418,2014
57,199,2012
57,918,2012
57,145,2012
57,46,2013
57,318,2014
57,55,2013
57,148,2013
57,183,2012
58,101,2013
58,30,2013
58,260,2013
58,122,2013
58,20,2013
59,45,2014
59,249,2013
59,36,2014
59,27,2014
59,72,2013
59,51,2014
59,268,2014
59,37,2014
59,228,2014
59,43,2014
59,210,2014
59,47,2014
59,31,2014
59,465,2014
59,666,2014
59,491,2013
59,64,2014
59,24,2014
59,832,2014
59,76,2014
59,119,2014
59,1512,2014
59,224,2014
60,666,2014
60,355,2014
60,468,2012
60,192,2013
60,122,2013
60,34,2013
60,133,2013
60,139,2013
60,145,2012
60,26,2010
60,658,2011
60,503,2010
61,25,2013
61,211,2013
61,735,2013
61,18,2013
61,34,2013
61,654,2011
61,491,2013
61,55,2013
61,21,2013
61,28,2013
61,122,2013
61,892,2014
61,19,2013
61,691,2014
61,333,2009
61,145,2012
61,170,2013
62,333,2009
62,658,2010
62,772,2013
62,117,2013
62,1473,2013
62,95,2013
63,11,2014
63,7,2014
63,33,2014
63,1129,2013
63,325,2012
63,145,2012
64,1775,2013
64,200,2012
64,45,2014
64,36,2014
64,151,2014
64,666,2014
64,290,2012
64,25,2013
64,60,2014
64,76,2014
65,73,2013
65,18,2013
65,288,2014
65,690,2014
65,330,2013
65,243,2013
65,246,2014
65,25,2013
65,666,2014
65,310,2013
65,298,2013
65,165,2012
65,365,2014
65,369,2013
65,582,2013
65,320,2014
65,156,2013
65,1176,2014
65,420,2014
65,80,2013
65,304,2014
65,478,2014
65,267,2013
65,564,2014
65,373,2013
65,200,2012
65,114,2013
65,182,2012
65,259,2010
65,864,2012
65,87,2013
65,218,2012
66,273,2013
66,261,2014
66,735,2013
66,100,2013
66,20,2013
66,542,2014
66,18,2013
66,25,2013
66,10,2013
66,275,2013
66,393,2014
66,310,2013
66,19,2013
66,360,2014
66,160,2013
66,107,2013
66,126,2013
66,252,2014
66,401,2014
66,284,2014
66,246,2014
66,557,2014
66,99,2012
66,288,2014
66,145,2012
66,1969,2012
66,218,2012
67,10,2013
67,28,2013
67,72,2013
67,1176,2014
67,154,2013
67,161,2012
67,243,2013
67,158,2013
67,333,2009
67,298,2013
67,650,2013
67,156,2013
67,124,2013
67,73,2013
67,20,2013
67,90,2013
67,12,2012
67,25,2013
67,325,2012
67,145,2012
67,240,2012
67,218,2012
67,859,2009
67,256,2009
67,6,2012
67,125,2013
67,330,2013
68,401,2014
68,472,2014
68,20,2013
68,564,2014
68,288,2014
68,355,2014
68,121,2012
68,275,2013
68,650,2013
68,171,2012
68,304,2014
68,78,2013
68,859,2008
68,54,2009
68,117,2014
68,455,2014
69,14,2012
69,113,2012
69,20,2013
69,273,2013
69,248,2012
69,148,2013
69,1186,2012
69,239,2012
69,110,2012
69,123,2013
69,135,2013
69,562,2012
69,831,2012
69,147,2012
69,68,2012
69,25,2013
69,10,2013
69,15,2012
69,53,2012
69,298,2013
69,6,2012
69,125,2013
69,84,2013
69,105,2013
69,46,2013
69,136,2012
69,21,2013
69,87,2013
69,121,2012
69,290,2012
69,636,2012
69,240,2012
69,234,2012
69,517,2012
69,161,2012
69,616,2012
70,160,2013
70,290,2012
70,19,2013
70,18,2013
70,114,2013
70,701,2011
70,156,2013
70,154,2013
70,148,2013
70,28,2013
70,87,2013
70,542,2014
70,34,2013
70,171,2012
70,20,2013
70,660,2013
70,164,2013
70,54,2009
71,210,2014
71,35,2014
71,43,2014
71,64,2014
71,51,2014
71,41,2014
71,31,2014
71,62,2014
71,94,2014
71,297,2014
72,83,2013
72,103,2013
72,373,2013
72,182,2012
72,183,2012
72,122,2013
72,267,2013
72,156,2013
72,114,2013
72,73,2013
72,6,2012
72,290,2012
72,200,2012
72,363,2014
72,146,2013
72,123,2013
72,105,2013
72,93,2013
72,284,2014
72,34,2013
72,186,2012
72,101,2013
72,199,2012
72,54,2009
72,380,2014
72,10,2013
72,120,2013
72,124,2013
72,18,2013
72,298,2013
72,511,2012
72,330,2013
72,243,2013
72,448,2014
72,224,2014
72,288,2014
72,293,2012
72,296,2013
72,135,2013
72,99,2012
72,502,2014
72,61,2012
72,78,2013
72,189,2013
72,428,2010
72,58,2012
72,21,2013
72,165,2012
72,336,2012
72,240,2012
72,90,2013
72,1371,2013
72,231,2013
72,471,2014
72,424,2013
72,264,2014
72,282,2013
72,164,2014
72,1149,2013
72,161,2012
73,133,2013
73,90,2013
73,72,2013
73,288,2014
73,124,2013
73,93,2013
73,126,2013
73,73,2013
73,114,2013
73,148,2013
73,752,2014
73,101,2013
73,151,2013
73,98,2013
73,158,2013
73,262,2013
73,105,2013
73,122,2013
73,211,2013
73,146,2013
73,6,2012
73,441,2014
73,100,2013
73,83,2013
73,156,2013
73,157,2013
73,167,2013
73,120,2013
73,18,2013
73,87,2013
73,25,2013
73,55,2013
73,21,2013
73,125,2013
73,815,2014
73,314,2014
73,666,2014
73,145,2012
73,277,2013
73,355,2014
73,208,2013
73,776,2014
73,30,2013
73,437,2010
73,259,2011
73,2125,2011
73,282,2013
73,200,2012
73,165,2012
73,84,2013
73,10,2013
74,74,2013
74,178,2013
74,146,2013
74,18,2013
74,73,2013
74,120,2013
74,20,2013
74,86,2013
74,72,2013
74,133,2013
74,404,2013
74,84,2013
74,163,2013
74,117,2013
74,134,2013
74,189,2013
74,472,2014
74,150,2013
74,124,2013
74,83,2013
74,151,2013
74,126,2013
74,114,2013
74,104,2013
74,406,2013
74,123,2013
74,204,2013
74,21,2013
74,160,2013
74,55,2013
74,290,2012
74,549,2013
74,690,2014
74,105,2013
74,192,2013
74,213,2013
74,87,2013
74,473,2014
74,391,2014
74,439,2013
74,249,2013
74,621,2013
74,91,2013
74,113,2012
74,121,2012
74,324,2013
74,552,2013
74,129,2013
74,512,2014
74,455,2014
74,223,2014
74,1125,2013
74,1556,2013
74,10,2013
74,735,2013
74,275,2013
74,28,2013
74,135,2013
74,100,2013
74,243,2013
74,369,2013
74,251,2014
74,330,2013
74,310,2013
74,154,2013
74,6,2012
74,252,2014
74,424,2013
74,90,2013
74,103,2013
74,156,2013
74,582,2013
74,140,2013
74,298,2013
75,3714,2013
75,944,2014
75,383,2014
75,133,2013
75,72,2013
75,825,2014
75,103,2013
75,191,2014
75,1537,2014
75,73,2013
75,451,2014
75,1479,2014
75,957,2013
75,66,2013
75,2650,2014
75,578,2014
75,1466,2014
75,2816,2014
75,2280,2014
75,2020,2014
75,5406,2013
75,2786,2013
75,5598,2013
75,3094,2013
75,2783,2013
75,5417,2013
75,174,2014
75,209,2013
75,345,2014
75,146,2013
75,2648,2013
75,3610,2014
75,6,2012
75,1478,2011
75,739,2011
75,8,2014
76,301,2013
76,6,2012
76,502,2014
76,44,2013
76,66,2014
76,237,2011
77,82,2013
77,690,2014
77,105,2013
77,80,2013
77,99,2011
77,87,2013
77,208,2013
77,151,2013
77,28,2013
77,122,2013
77,98,2013
77,25,2013
77,71,2012
77,58,2012
77,10,2013
77,330,2013
77,369,2013
77,73,2013
77,113,2012
77,590,2013
77,196,2013
77,582,2013
77,126,2013
77,287,2014
77,174,2014
77,133,2013
77,391,2014
77,420,2014
77,86,2013
77,46,2013
77,3214,2014
77,75,2013
77,252,2014
77,478,2014
77,223,2014
77,363,2014
77,666,2014
77,72,2013
77,129,2013
77,360,2014
77,90,2013
77,30,2013
77,158,2013
77,125,2013
77,55,2013
77,183,2012
77,178,2013
77,200,2012
77,315,2013
77,78,2013
77,182,2012
77,218,2012
77,84,2013
77,165,2014
77,325,2012
77,262,2013
77,373,2013
77,21,2013
77,146,2013
77,124,2013
77,150,2013
77,163,2013
77,267,2013
77,116,2013
78,114,2013
78,186,2012
78,18,2013
78,21,2013
78,420,2014
78,373,2013
78,55,2013
78,25,2013
78,134,2013
78,550,2014
78,87,2013
78,163,2013
78,73,2013
78,164,2014
78,330,2013
78,196,2013
78,199,2012
78,369,2013
78,30,2013
78,225,2013
78,74,2013
78,140,2013
78,192,2013
78,282,2013
78,391,2014
78,398,2013
78,283,2014
78,231,2013
78,346,2014
78,161,2012
78,478,2014
78,83,2013
78,188,2013
78,296,2013
78,143,2014
78,129,2013
78,80,2013
78,267,2013
78,218,2012
78,511,2012
78,189,2013
78,428,2010
78,259,2010
78,424,2013
78,20,2013
78,100,2013
78,566,2013
78,46,2013
78,99,2012
78,200,2012
78,156,2013
78,116,2013
78,165,2012
78,2040,2013
78,6,2013
78,1253,2013
78,625,2013
78,150,2013
78,91,2013
78,404,2013
79,151,2013
79,264,2014
79,1556,2013
79,1291,2011
79,262,2013
79,2404,2012
79,32,2014
79,582,2013
79,231,2012
79,129,2013
79,199,2012
79,404,2013
80,159,2014
80,441,2014
80,1151,2014
80,45,2014
80,36,2014
80,780,2014
80,76,2014
80,43,2014
80,24,2014
80,174,2014
80,47,2014
80,218,2012
80,288,2014
80,35,2014
80,4440,2014
80,228,2014
80,27,2014
80,582,2013
80,18,2013
80,25,2013
80,155,2014
81,836,2014
81,28,2013
81,897,2013
81,483,2012
81,160,2013
81,91,2013
81,587,2013
81,127,2013
81,18,2013
81,308,2012
81,112,2009
81,785,2009
81,164,2013
82,652,2011
82,621,2013
82,13,2013
82,156,2013
82,393,2014
83,127,2013
83,617,2009
83,58,2012
83,18,2013
83,3299,2012
83,54,2009
83,766,2012
84,73,2013
84,46,2013
84,346,2014
84,18,2013
84,125,2013
84,120,2013
84,10,2013
84,105,2013
84,140,2013
84,100,2013
84,78,2013
84,196,2013
84,316,2014
84,243,2013
84,330,2013
84,178,2013
84,1149,2013
84,20,2013
84,156,2013
84,480,2014
84,277,2013
84,84,2013
84,321,2014
84,154,2013
84,935,2014
84,135,2013
84,12,2012
84,74,2013
84,246,2014
84,204,2013
84,184,2014
84,160,2013
84,114,2013
84,134,2013
84,21,2013
84,492,2013
84,116,2013
84,6,2012
84,511,2011
84,157,2013
84,104,2013
84,90,2013
84,101,2013
84,28,2013
84,71,2012
84,309,2013
84,93,2013
84,123,2013
84,151,2013
85,73,2013
85,58,2012
85,104,2013
85,78,2013
85,125,2013
85,116,2013
85,20,2013
85,135,2013
85,107,2013
85,84,2013
85,344,2014
85,196,2013
85,550,2014
85,101,2013
85,424,2013
85,252,2014
85,91,2013
85,178,2013
85,492,2013
85,217,2012
85,140,2013
85,10,2013
85,25,2013
85,30,2013
85,311,2014
85,157,2013
85,406,2013
85,355,2014
85,120,2013
85,121,2012
85,39,2014
85,171,2012
85,277,2013
85,80,2013
85,103,2013
85,935,2014
85,336,2012
85,513,2013
85,201,2013
86,126,2013
86,157,2013
86,158,2013
86,101,2013
86,10,2013
86,6,2012
86,125,2013
86,25,2013
86,20,2013
86,30,2013
86,151,2013
86,122,2013
86,116,2013
86,267,2013
86,146,2013
86,492,2013
86,78,2013
86,87,2013
86,107,2013
86,549,2013
86,140,2013
86,196,2013
86,73,2013
86,82,2013
86,330,2013
86,177,2013
86,129,2013
86,566,2013
86,72,2013
86,28,2013
86,552,2013
86,90,2013
86,262,2013
86,1622,2014
86,104,2013
86,309,2013
86,103,2013
86,124,2013
86,93,2013
86,58,2012
86,105,2013
86,270,2013
86,80,2013
87,208,2013
87,492,2013
87,6,2012
87,28,2013
87,46,2013
87,125,2013
87,859,2008
87,157,2013
87,30,2013
87,61,2012
87,90,2013
87,101,2013
87,11,2014
87,792,2008
87,316,2014
87,114,2013
87,86,2013
87,10,2013
87,315,2013
87,3,2014
87,158,2013
87,140,2013
87,196,2013
87,21,2013
87,188,2013
87,293,2012
87,58,2012
87,105,2013
87,373,2013
87,445,2014
87,69,2013
87,702,2008
87,256,2009
87,211,2013
87,262,2013
88,151,2013
88,104,2013
88,6,2012
88,208,2013
88,196,2013
88,101,2013
88,28,2013
88,424,2013
88,84,2013
88,122,2013
88,473,2014
88,140,2013
88,654,2010
88,125,2013
88,34,2013
88,314,2014
88,283,2014
88,382,2014
88,219,2012
88,194,2013
88,437,2010
88,1277,2012
88,109,2013
88,315,2013
88,787,2013
88,98,2013
88,58,2012
89,101,2013
89,935,2014
89,1740,2014
89,30,2013
89,2619,2013
89,107,2013
89,1633,2013
89,585,2013
89,240,2012
90,94,2014
90,30,2013
90,157,2013
90,205,2013
90,158,2013
91,6,2012
91,107,2013
91,73,2013
91,267,2013
91,94,2014
91,35,2014
91,1101,2014
91,90,2013
91,49,2014
91,329,2014
91,31,2014
91,47,2014
91,1149,2013
91,196,2013
91,41,2014
91,315,2013
91,220,2012
91,363,2014
91,681,2011
91,293,2013
92,167,2013
92,133,2013
92,98,2013
92,151,2013
92,90,2013
92,101,2013
92,145,2012
92,140,2013
92,157,2013
92,122,2013
92,240,2013
92,73,2013
92,84,2013
92,75,2013
92,20,2013
92,61,2012
92,55,2013
92,208,2013
92,104,2013
92,585,2013
92,158,2013
92,30,2013
92,46,2013
92,123,2013
92,363,2014
92,120,2013
92,105,2013
92,321,2014
92,467,2009
92,100,2013
92,295,2014
92,211,2013
92,6,2012
92,277,2013
92,125,2013
92,113,2012
92,437,2010
92,262,2013
93,51,2014
93,78,2013
93,27,2014
93,43,2014
93,104,2013
93,709,2008
93,30,2013
93,35,2014
93,205,2013
93,124,2013
93,47,2014
93,24,2014
93,31,2014
93,140,2013
93,223,2014
93,384,2012
93,132,2014
93,461,2013
94,28,2013
94,935,2014
94,363,2014
94,6,2012
94,116,2013
94,125,2013
94,373,2013
94,295,2014
94,533,2011
94,321,2014
94,99,2011
94,322,2014
94,84,2013
94,697,2013
94,262,2013
95,10,2013
95,6,2012
95,123,2013
95,122,2013
95,28,2013
95,25,2013
95,537,2013
95,178,2013
95,158,2013
95,125,2013
95,223,2014
95,30,2013
95,124,2013
95,34,2013
95,116,2013
95,84,2013
95,314,2014
95,1151,2014
95,4900,2011
95,103,2013
95,316,2014
95,148,2013
95,3382,2011
96,220,2012
96,71,2013
96,84,2013
96,101,2013
96,90,2013
96,55,2013
96,30,2013
96,157,2013
96,262,2013
96,208,2013
96,158,2013
96,103,2013
96,123,2013
96,82,2013
96,280,2014
96,2760,2014
96,6,2012
97,93,2013
97,227,2014
97,208,2013
97,691,2014
97,262,2013
97,178,2013
97,30,2013
97,935,2014
97,103,2013
97,73,2013
97,125,2013
97,157,2013
97,58,2012
97,293,2013
97,6,2013
97,10,2013
97,413,2013
97,28,2013
97,267,2013
97,256,2009
98,6,2012
98,73,2013
98,122,2013
98,36,2014
98,251,2014
98,788,2013
98,264,2014
98,123,2013
98,316,2014
98,45,2014
98,30,2013
98,56,2014
98,10,2013
98,70,2014
99,12,2012
99,418,2014
99,58,2012
99,28,2013
99,424,2013
99,321,2014
99,123,2013
99,84,2013
99,445,2014
99,935,2014
99,691,2014
99,10,2013
99,134,2013
99,6,2012
99,782,2013
100,28,2013
100,58,2012
100,78,2013
100,373,2013
100,644,2013
100,73,2013
100,122,2013
100,84,2013
100,117,2013
100,98,2013
100,513,2013
100,61,2012
100,178,2013
100,336,2012
100,467,2009
100,6,2012
100,99,2012
101,252,2014
101,585,2013
101,120,2013
101,424,2013
101,267,2013
101,123,2013
101,98,2013
101,105,2013
101,425,2013
101,20,2013
101,251,2014
101,223,2014
101,73,2013
102,82,2013
102,321,2014
102,124,2013
102,107,2013
102,6,2012
102,58,2012
102,511,2011
102,467,2009
103,439,2013
103,91,2013
103,1030,2013
104,825,2014
104,365,2014
104,174,2014
104,451,2014
104,448,2014
104,345,2014
104,278,2013
104,25,2013
104,275,2013
104,10,2013
104,164,2013
104,192,2013
104,348,2014
104,1479,2014
104,557,2014
104,284,2014
104,471,2014
104,281,2014
104,255,2014
104,45,2014
104,470,2012
104,2428,2013
104,290,2012
104,121,2012
104,21,2013
104,182,2012
104,209,2014
104,2650,2014
104,1466,2014
104,2816,2014
104,145,2012
104,2280,2014
104,69,2013
105,87,2013
105,125,2013
105,346,2014
105,90,2013
105,120,2013
105,274,2012
105,105,2013
105,98,2013
105,28,2013
105,116,2013
105,174,2014
105,255,2014
105,25,2013
105,165,2012
105,73,2013
105,72,2013
106,10,2013
106,21,2013
106,100,2013
106,6,2012
106,98,2013
106,28,2013
106,133,2013
106,503,2010
106,557,2014
106,348,2014
106,72,2013
106,320,2014
106,167,2013
106,120,2013
106,433,2014
106,154,2013
106,795,2012
106,158,2013
106,146,2013
106,192,2013
106,255,2014
106,135,2013
106,124,2013
106,20,2013
106,122,2013
106,492,2013
