group,item,timestamp
84,62,2013
84,64,2013
84,93,2013
84,14,2013
84,56,2013
84,11,2014
85,1413,2013
85,27,2013
85,363,2014
85,14,2014
85,99,2014
86,2,2013
86,108,2013
86,14,2013
86,11,2014
86,176,2014
87,91,2013
87,83,2013
87,36,2013
87,101,2014
88,14,2013
88,39,2013
88,1284,2013
88,9,2013
88,114,2013
88,55,2014
89,336,2013
89,757,2013
89,1,2013
90,46,2011
90,1,2012
90,695,2012
90,12,2012
90,302,2012
90,588,2013
90,78,2013
90,206,2013
90,20,2014
90,57,2014
90,3688,2014
91,25,2013
91,130,2013
91,173,2013
91,1,2014
91,1136,2014
91,83,2014
91,76,2014
91,247,2014
91,305,2014
91,608,2014
91,1072,2014
91,2985,2014
91,671,2014
91,43,2014
91,373,2014
91,57,2014
92,140,2013
92,1,2014
92,14,2014
92,75,2014
93,1579,2012
93,1,2013
93,92,2014
93,3,2014
93,30,2014
94,14,2013
94,34,2013
94,294,2013
94,2851,2014
94,150,2014
94,1,2014
94,2398,2014
94,111,2014
95,6,2013
95,31,2014
95,77,2014
96,6,2013
96,26,2013
96,51,2014
96,66,2014
96,2827,2014
96,600,2014
97,229,2012
97,17,2014
97,930,2014
98,77,2013
98,68,2013
98,560,2013
99,22,2013
99,50,2013
99,13,2013
99,53,2013
99,6,2013
99,14,2014
99,811,2014
100,89,2013
100,262,2013
100,111,2013
100,1049,2014
100,1,2014
100,88,2014
100,3,2014
101,16,2012
101,1,2013
101,3,2013
101,497,2013
101,2,2013
101,194,2013
102,1137,2012
102,1079,2013
102,133,2014
103,1651,2013
103,449,2014
103,1449,2014
104,4487,2013
104,36,2014
104,1618,2014
105,125,2013
105,641,2014
105,28,2014
106,262,2012
106,3969,2013
106,223,2013
107,262,2012
107,71,2012
107,769,2013
107,133,2013
107,37,2014
108,58,2013
108,22,2013
108,3,2014
109,71,2012
109,508,2013
109,68,2013
110,71,2012
110,77,2012
110,68,2012
111,5170,2013
111,6,2013
111,2629,2013
111,1618,2014
111,88,2014
112,20,2013
112,9,2013
112,124,2013
113,40,2013
113,3190,2013
113,233,2013
113,110,2014
114,3,2013
114,32,2013
114,306,2013
114,50,2013
114,395,2013
114,420,2013
114,61,2014
115,1,2013
115,21,2013
115,3,2014
116,598,2013
116,144,2014
116,69,2014
116,7,2014
116,211,2014
117,1,2013
117,14,2013
117,5,2014
117,368,2014
118,2666,2013
118,34,2013
118,8,2013
118,2,2014
118,1057,2014
119,18,2011
119,12,2013
119,49,2014
119,41,2014
119,3,2014
120,10,2012
120,37,2013
120,154,2013
120,94,2013
120,12,2013
120,739,2014
120,7,2014
120,248,2014
121,2,2013
121,306,2013
121,7,2014
122,10,2012
122,4,2012
122,7,2012
123,19,2013
123,3,2013
123,480,2013
123,1,2014
123,1556,2014
124,289,2013
124,3,2013
124,20,2014
125,3,2013
125,141,2014
125,85,2014
126,4,2013
126,1050,2013
126,887,2013
127,3,2013
127,19,2013
127,39,2013
128,72,2013
128,83,2013
128,5,2013
129,39,2012
129,7,2013
129,11,2013
130,3,2013
130,10,2014
130,15,2014
131,3,2013
131,217,2013
131,29,2013
132,19,2013
132,39,2013
132,3,2014
133,887,2012
133,239,2012
133,29,2013
133,132,2013
134,43,2012
134,29,2012
134,132,2012
134,650,2012
135,92,2013
135,11,2014
135,9,2014
136,263,2013
136,1,2014
136,44,2014
137,25,2013
137,580,2013
137,12,2014
138,613,2011
138,945,2011
138,1,2012
138,292,2012
138,25,2012
138,30,2013
138,8,2013
139,292,2012
139,22,2013
139,9,2013
139,2,2013
139,535,2014
140,5,2013
140,11,2013
140,9,2013
140,1,2014
141,30,2012
141,25,2012
141,322,2013
142,30,2010
142,2,2011
142,613,2012
142,24,2014
142,1,2014
143,72,2013
143,408,2013
143,1,2014
144,613,2013
144,391,2014
144,440,2014
145,23,2013
145,9,2014
145,1,2014
146,734,2012
146,1,2014
146,323,2014
147,23,2012
147,60,2013
147,322,2013
147,1,2014
148,953,2013
148,18,2013
148,1,2014
148,5,2014
148,21,2014
149,30,2010
149,25,2013
149,440,2014
149,1,2014
149,467,2014
150,25,2013
150,503,2013
150,1,2014
151,850,2014
151,23,2014
151,258,2014
152,464,2012
152,92,2012
152,2090,2013
153,613,2014
153,9,2014
153,1,2014
154,1115,2013
154,1,2014
154,9,2014
155,3,2013
155,2,2013
155,1,2014
155,711,2014
155,323,2014
156,25,2013
156,780,2013
156,30,2014
157,1,2013
157,163,2013
157,430,2013
158,1,2014
158,5,2014
158,3011,2014
158,322,2014
158,292,2014
159,56,2012
159,21,2014
159,1,2014
160,525,2013
160,1,2014
160,14,2014
161,475,2013
161,1,2014
161,1782,2014
162,23,2012
162,61,2013
162,3126,2014
163,9,2012
163,1335,2013
163,4266,2014
163,1315,2014
164,222,2012
164,30,2013
164,440,2014
165,30,2011
165,125,2013
165,127,2013
166,945,2014
166,938,2014
166,3,2014
167,92,2012
167,23,2013
167,19,2014
168,34,2014
168,117,2014
168,4,2014
168,2746,2014
168,22,2014
168,565,2014
169,3270,2013
169,4,2013
169,463,2013
169,2291,2013
169,2037,2013
169,349,2013
169,139,2013
169,20,2014
169,78,2014
170,77,2013
170,134,2013
170,4,2013
170,135,2014
171,714,2013
171,2037,2013
171,32,2013
171,107,2013
171,10,2013
171,4,2013
171,7,2014
171,311,2014
172,2677,2012
172,28,2013
172,4550,2013
172,79,2013
172,82,2013
172,5,2013
172,69,2013
172,4,2013
172,1027,2014
173,5010,2013
173,10,2013
173,83,2013
173,4,2014
174,2,2014
174,757,2014
174,28,2014
175,21,2013
175,1,2013
175,4,2013
176,627,2012
176,143,2013
176,2304,2013
177,1566,2013
177,804,2014
177,1,2014
178,64,2012
178,23,2012
178,4,2013
178,127,2013
178,25,2013
178,97,2013
178,5395,2014
178,164,2014
178,1,2014
178,119,2014
178,1551,2014
179,16,2013
179,105,2013
179,493,2014
180,845,2013
180,439,2013
180,7,2014
181,281,2011
181,47,2013
181,953,2013
181,6,2013
181,13,2013
181,132,2013
181,510,2014
181,256,2014
181,144,2014
181,7,2014
182,954,2013
182,13,2014
182,387,2014
182,1,2014
182,36,2014
182,69,2014
183,952,2011
183,172,2013
183,1320,2013
183,65,2014
184,633,2011
184,132,2011
184,6,2013
184,208,2014
185,43,2013
185,27,2013
185,2,2014
186,1,2013
186,3674,2013
186,2400,2013
186,3,2013
186,59,2013
187,543,2013
187,43,2013
187,27,2013
188,18,2013
188,192,2014
188,1452,2014
188,5,2014
189,182,2013
189,3667,2014
189,37,2014
190,376,2013
190,132,2013
190,1,2014
190,4996,2014
191,567,2014
191,184,2014
191,678,2014
191,1785,2014
191,511,2014
191,470,2014
191,1260,2014
191,736,2014
191,599,2014
192,24,2013
192,53,2014
192,3,2014
193,899,2013
193,47,2013
193,27,2014
194,2649,2013
194,160,2014
194,2231,2014
194,490,2014
194,1488,2014
195,899,2012
195,197,2013
195,150,2014
195,5,2014
196,182,2013
196,5184,2013
196,1455,2014
197,1593,2013
197,27,2013
197,470,2014
197,184,2014
197,678,2014
197,1785,2014
197,511,2014
197,1260,2014
197,1969,2014
197,567,2014
197,736,2014
198,132,2011
198,2,2012
198,572,2012
198,845,2012
199,867,2013
199,178,2013
199,80,2014
199,25,2014
199,123,2014
199,3,2014
199,181,2014
199,361,2014
200,435,2013
200,8,2013
200,702,2013
200,571,2013
200,284,2013
200,21,2014
200,250,2014
200,4,2014
201,2,2012
201,10,2013
201,25,2013
201,64,2013
201,1941,2013
201,370,2013
201,52,2013
201,156,2014
201,151,2014
202,1513,2011
202,43,2012
202,8,2012
202,3,2014
203,14,2013
203,12,2013
203,2,2014
203,423,2014
203,978,2014
204,2322,2012
204,5,2013
204,18,2013
204,296,2013
204,16,2013
204,8,2013
204,307,2014
205,600,2013
205,21,2013
205,532,2014
205,113,2014
205,1574,2014
205,5,2014
205,39,2014
205,41,2014
205,112,2014
206,37,2013
206,395,2013
206,13,2013
206,105,2013
206,52,2013
206,5,2014
207,16,2013
207,7,2014
207,894,2014
208,1,2013
208,6,2013
208,105,2013
208,48,2014
208,568,2014
208,400,2014
209,63,2012
209,78,2012
209,525,2013
209,2,2013
209,5,2013
209,93,2013
209,146,2013
209,25,2013
209,139,2014
209,28,2014
209,206,2014
209,326,2014
209,51,2014
210,1593,2012
210,40,2013
210,75,2013
210,2,2013
210,4,2014
210,164,2014
210,51,2014
211,11,2013
211,329,2013
211,12,2013
211,17,2013
212,1,2011
212,777,2013
212,222,2013
212,68,2014
212,725,2014
212,546,2014
212,227,2014
213,35,2013
213,5413,2013
213,194,2014
213,2295,2014
214,13,2013
214,4549,2013
214,57,2013
214,47,2014
214,1309,2014
214,102,2014
215,14,2014
215,196,2014
215,5,2014
216,10,2013
216,274,2014
216,28,2014
216,50,2014
217,1,2012
217,24,2013
217,41,2013
217,1171,2013
217,6,2013
217,19,2013
217,44,2013
217,78,2013
217,404,2014
217,36,2014
217,11,2014
217,98,2014
217,4456,2014
218,87,2012
218,151,2012
218,5,2013
218,126,2013
218,3,2014
218,24,2014
218,30,2014
218,138,2014
219,30,2013
219,642,2013
219,97,2013
219,20,2013
219,2171,2014
219,41,2014
220,2,2013
220,8,2013
220,9,2013
220,93,2013
220,11,2013
220,72,2014
220,153,2014
220,3,2014
221,439,2013
221,2,2013
221,128,2013
221,33,2013
221,65,2014
222,504,2013
222,21,2013
222,112,2014
222,128,2014
223,91,2013
223,986,2014
223,14,2014
224,454,2013
224,1,2014
224,31,2014
225,973,2013
225,2260,2014
225,1,2014
226,228,2014
226,13,2014
226,2,2014
227,5420,2013
227,1624,2013
227,4,2014
227,2,2014
227,792,2014
227,13,2014
227,175,2014
227,199,2014
227,100,2014
228,87,2013
228,1315,2013
228,81,2013
228,79,2013
229,5409,2013
229,4470,2013
229,687,2013
229,2847,2013
229,186,2013
229,639,2014
230,3245,2014
230,130,2014
230,11,2014
230,1742,2014
231,127,2013
231,9,2013
231,1,2013
231,21,2013
231,3,2014
231,879,2014
232,13,2012
232,52,2013
232,23,2014
232,5,2014
232,142,2014
232,96,2014
232,36,2014
233,327,2012
233,33,2013
233,204,2013
234,141,2013
234,39,2013
234,33,2014
235,46,2012
235,100,2012
235,340,2013
235,82,2013
235,5,2013
235,1442,2013
236,25,2013
236,37,2013
236,13,2013
236,3298,2013
236,2,2013
236,76,2014
236,824,2014
237,1606,2013
237,82,2013
237,2325,2014
237,1122,2014
238,63,2012
238,608,2013
238,5,2013
238,180,2014
239,13,2013
239,4,2013
239,61,2013
240,282,2013
240,9,2013
240,326,2013
241,2227,2011
241,86,2013
241,395,2013
241,2361,2014
241,40,2014
241,731,2014
242,1021,2013
242,1013,2013
242,61,2014
242,406,2014
243,2,2013
243,211,2013
243,341,2013
243,202,2013
243,131,2014
244,698,2012
244,7,2013
244,102,2014
244,200,2014
245,4,2013
245,110,2013
245,61,2014
245,471,2014
246,102,2014
246,1650,2014
246,104,2014
247,572,2013
247,1,2014
247,775,2014
248,21,2013
248,184,2014
248,470,2014
248,678,2014
249,394,2012
249,4,2013
249,335,2013
249,1,2013
250,63,2012
250,78,2012
250,83,2012
250,1104,2013
250,1,2013
250,10,2013
250,789,2013
250,608,2013
250,15,2013
250,4,2014
251,667,2013
251,1748,2013
251,102,2014
251,4,2014
251,109,2014
252,404,2013
252,1,2013
252,108,2013
252,466,2013
252,1017,2013
252,22,2013
253,1,2012
253,3,2013
253,16,2013
253,519,2013
254,404,2013
254,18,2013
254,264,2013
254,117,2013
254,523,2013
254,124,2013
254,22,2014
254,14,2014
255,53,2013
255,22,2013
255,404,2013
255,378,2013
256,69,2013
256,164,2013
256,473,2013
257,188,2013
257,85,2013
257,291,2013
258,69,2013
258,113,2014
258,1,2014
259,254,2014
259,399,2014
259,456,2014
259,308,2014
259,587,2014
259,102,2014
259,201,2014
259,985,2014
260,164,2014
260,117,2014
260,1172,2014
261,22,2013
261,264,2013
261,606,2013
261,7,2013
262,479,2012
262,22,2013
262,157,2013
263,667,2013
263,12,2013
263,97,2014
264,22,2013
264,102,2014
264,7,2014
264,12,2014
265,39,2013
265,8,2013
265,108,2014
266,154,2013
266,39,2013
266,611,2013
266,1666,2013
266,65,2014
267,1100,2012
267,77,2012
267,73,2013
267,108,2014
268,30,2013
268,1316,2013
268,5,2013
268,1048,2013
268,103,2014
268,15,2014
269,100,2013
269,4,2013
269,647,2014
269,63,2014
269,1,2014
269,148,2014
270,126,2011
270,504,2011
270,37,2013
270,850,2013
270,25,2014
271,126,2011
271,1,2013
271,1916,2013
271,123,2014
271,143,2014
272,116,2012
272,5,2013
272,14,2013
272,2,2013
272,454,2013
272,142,2014
272,11,2014
273,92,2012
273,32,2013
273,163,2013
273,3,2014
273,13,2014
274,3102,2012
274,49,2013
274,43,2013
275,116,2012
275,141,2013
275,4,2013
275,3,2014
276,1342,2012
276,106,2014
276,1,2014
277,1048,2011
277,307,2013
277,595,2013
277,228,2014
278,30,2013
278,562,2014
278,14,2014
279,34,2013
279,4,2013
279,520,2013
279,3,2014
280,126,2013
280,162,2013
280,34,2014
280,1852,2014
281,19,2013
281,117,2013
281,1,2014
281,150,2014
281,259,2014
282,92,2012
282,73,2013
282,1834,2013
283,36,2012
283,4,2012
283,2333,2012
283,32,2013
283,1,2014
284,39,2013
284,1777,2014
284,72,2014
284,55,2014
285,152,2012
285,2,2013
285,13,2013
286,15,2014
286,13,2014
286,196,2014
287,12,2014
287,266,2014
287,204,2014
288,43,2013
288,105,2014
288,139,2014
289,233,2012
289,63,2012
289,54,2012
289,8,2012
289,79,2013
289,1869,2013
289,131,2014
290,46,2012
290,130,2012
290,18,2014
290,905,2014
290,1879,2014
290,131,2014
290,63,2014
290,472,2014
291,1123,2012
291,82,2013
291,1743,2013
291,752,2013
292,116,2013
292,63,2013
292,991,2014
292,4,2014
292,778,2014
293,12,2011
293,2,2012
293,48,2013
293,100,2013
293,79,2014
294,2,2013
294,53,2013
294,75,2013
294,63,2013
294,472,2013
294,39,2013
294,28,2014
294,83,2014
295,1,2012
295,39,2013
295,3,2014
295,297,2014
296,23,2013
296,839,2013
296,7,2014
297,3504,2013
297,131,2014
297,79,2014
298,510,2014
298,5,2014
298,256,2014
298,1410,2014
298,167,2014
298,5596,2014
299,1036,2013
299,1432,2014
299,5,2014
299,8,2014
300,2,2013
300,5,2013
300,192,2013
300,15,2014
300,614,2014
300,189,2014
300,28,2014
301,3334,2013
301,1434,2013
301,364,2013
301,63,2014
302,15,2014
302,1663,2014
302,192,2014
302,531,2014
303,3,2013
303,231,2013
303,1,2014
304,42,2014
304,22,2014
304,75,2014
304,57,2014
305,124,2013
305,119,2014
305,9,2014
305,79,2014
305,81,2014
306,15,2013
306,2742,2014
306,681,2014
306,24,2014
307,13,2013
307,52,2013
307,19,2013
308,2,2013
308,1806,2013
308,100,2013
309,504,2012
309,8,2013
309,127,2013
309,4,2014
309,1,2014
309,930,2014
309,781,2014
310,38,2012
310,4,2013
310,155,2013
310,556,2013
310,224,2013
310,218,2013
310,238,2014
311,27,2012
311,239,2013
311,7,2013
311,2,2013
312,1239,2013
312,464,2013
312,66,2013
312,57,2014
312,10,2014
312,76,2014
313,6,2013
313,44,2013
313,1462,2014
313,26,2014
313,3170,2014
313,171,2014
314,130,2012
314,80,2013
314,555,2013
314,4,2014
315,90,2013
315,35,2013
315,618,2014
315,1753,2014
315,947,2014
316,302,2013
316,874,2014
316,1063,2014
317,87,2013
317,59,2014
317,44,2014
318,1,2013
318,155,2013
318,49,2013
319,2,2012
319,17,2013
319,255,2013
319,9,2014
320,129,2012
320,89,2013
320,3168,2014
321,1,2013
321,199,2013
321,28,2014
322,233,2013
322,92,2013
322,327,2013
322,250,2013
322,57,2014
323,2,2012
323,1841,2012
323,47,2012
323,960,2013
324,3,2013
324,11,2013
324,14,2013
324,233,2013
325,349,2013
325,116,2013
325,164,2014
326,134,2013
326,14,2013
326,755,2013
326,290,2014
326,1313,2014
327,1607,2013
327,77,2013
327,1923,2013
327,565,2014
328,857,2012
328,218,2013
328,94,2013
329,144,2013
329,464,2013
329,256,2014
329,77,2014
330,57,2014
330,2,2014
330,1,2014
331,3520,2013
331,256,2014
331,144,2014
332,126,2011
332,284,2013
332,25,2013
332,59,2013
332,305,2014
333,1324,2011
333,486,2013
333,1590,2013
333,211,2014
333,82,2014
333,383,2014
334,1590,2013
334,447,2014
334,57,2014
334,11,2014
334,37,2014
334,318,2014
334,274,2014
334,6,2014
335,40,2013
335,318,2014
335,108,2014
335,82,2014
335,35,2014
336,108,2013
336,412,2013
336,3,2014
336,91,2014
336,1,2014
337,85,2013
337,383,2013
337,6,2014
338,3069,2013
338,40,2013
338,197,2014
339,3030,2013
339,44,2013
339,6,2014
340,12,2013
340,17,2013
340,9,2014
341,318,2014
341,423,2014
341,134,2014
342,736,2014
342,567,2014
342,184,2014
342,1260,2014
342,470,2014
342,511,2014
342,678,2014
342,9,2014
343,4897,2013
343,85,2013
343,2,2013
343,6,2014
344,1260,2014
344,6,2014
344,567,2014
344,184,2014
344,599,2014
344,470,2014
344,511,2014
344,1785,2014
344,678,2014
344,736,2014
345,40,2013
345,159,2013
345,57,2013
345,16,2013
345,6,2014
346,40,2013
346,85,2013
346,228,2014
347,260,2012
347,79,2012
347,40,2013
347,7,2013
347,23,2013
347,419,2013
348,2,2012
348,272,2013
348,137,2013
349,215,2012
349,25,2013
349,49,2014
349,51,2014
349,10,2014
350,526,2011
350,1115,2014
350,332,2014
350,88,2014
351,66,2014
351,1601,2014
351,171,2014
351,479,2014
352,45,2013
352,535,2013
352,454,2014
352,82,2014
352,110,2014
353,4,2013
353,1,2014
353,107,2014
354,486,2013
354,1,2013
354,82,2014
354,16,2014
355,736,2014
355,567,2014
355,599,2014
355,1260,2014
355,470,2014
355,511,2014
355,184,2014
356,94,2013
356,31,2013
356,117,2014
357,5,2013
357,15,2014
357,117,2014
358,285,2012
358,17,2013
358,2,2013
359,380,2013
359,10,2013
359,440,2013
360,1,2013
360,17,2014
360,202,2014
360,416,2014
361,43,2013
361,154,2013
361,537,2013
362,573,2014
362,82,2014
362,5,2014
363,548,2013
363,110,2014
363,294,2014
364,454,2014
364,117,2014
364,82,2014
365,1648,2012
365,2394,2014
365,68,2014
366,5012,2013
366,2062,2014
366,753,2014
367,58,2013
367,24,2013
367,110,2014
368,2781,2013
368,929,2014
368,294,2014
369,2,2013
369,22,2014
369,1767,2014
370,1,2013
370,54,2013
370,2308,2014
371,753,2014
371,970,2014
371,171,2014
372,15,2013
372,201,2014
372,111,2014
373,90,2013
373,1601,2014
373,970,2014
374,38,2013
374,4,2013
374,72,2014
375,94,2013
375,134,2013
375,4,2013
376,3771,2013
376,106,2014
376,621,2014
376,14,2014
377,209,2012
377,938,2014
377,3,2014
378,590,2013
378,2,2013
378,82,2013
379,127,2013
379,334,2013
379,2,2013
379,94,2013
379,2959,2014
379,426,2014
379,533,2014
380,934,2012
380,912,2013
380,3,2013
381,493,2011
381,92,2013
381,63,2013
381,2,2013
381,41,2014
382,4117,2012
382,119,2013
382,2,2013
382,256,2014
382,8,2014
383,45,2013
383,8,2013
383,28,2013
384,689,2014
384,144,2014
384,256,2014
384,10,2014
384,96,2014
385,3604,2013
385,1930,2013
385,2,2014
385,7,2014
386,1690,2013
386,1163,2014
386,49,2014
386,167,2014
386,123,2014
386,13,2014
387,13,2013
387,36,2014
387,914,2014
388,1829,2012
388,2,2013
388,380,2013
388,43,2013
389,1072,2012
389,2,2013
389,14,2013
389,28,2013
389,8,2014
390,63,2012
390,244,2012
390,464,2013
390,209,2013
390,2,2013
390,78,2013
391,122,2013
391,6,2013
391,4,2013
392,4588,2013
392,104,2013
392,60,2013
393,3,2012
393,103,2013
393,231,2013
393,364,2013
393,25,2013
393,87,2013
393,151,2013
394,2,2013
394,206,2014
394,411,2014
394,783,2014
394,1092,2014
394,59,2014
395,1,2014
395,162,2014
395,18,2014
396,10,2014
396,26,2014
396,1199,2014
397,635,2014
397,47,2014
397,136,2014
398,1459,2014
398,140,2014
398,206,2014
398,26,2014
399,1785,2014
399,736,2014
399,47,2014
399,511,2014
399,470,2014
399,1260,2014
399,599,2014
399,184,2014
399,567,2014
399,1,2014
400,67,2013
400,91,2013
400,179,2014
401,76,2014
401,136,2014
401,104,2014
402,2027,2014
402,2164,2014
402,137,2014
403,3085,2010
403,1717,2013
403,1820,2014
404,15,2013
404,2027,2014
404,63,2014
405,2782,2011
405,1498,2014
405,635,2014
406,258,2012
406,9,2013
406,136,2014
407,635,2014
407,1498,2014
407,988,2014
407,99,2014
407,3003,2014
408,2656,2014
408,172,2014
408,206,2014
409,72,2012
409,129,2013
409,98,2014
410,26,2014
410,3448,2014
410,1,2014
411,248,2014
411,206,2014
411,783,2014
412,3583,2012
412,2605,2013
412,61,2013
412,136,2014
413,334,2013
413,2956,2014
413,172,2014
414,183,2013
414,1,2014
414,918,2014
415,47,2014
415,136,2014
415,26,2014
416,801,2011
416,2,2013
416,47,2014
417,1058,2014
417,1472,2014
417,47,2014
418,728,2013
418,117,2014
418,26,2014
419,129,2014
419,192,2014
419,10,2014
420,275,2014
420,98,2014
420,56,2014
421,3208,2014
421,2033,2014
421,201,2014
422,21,2012
422,2779,2014
422,1108,2014
422,530,2014
422,587,2014
423,456,2014
423,587,2014
423,201,2014
424,1717,2013
424,98,2014
424,160,2014
425,686,2014
425,2027,2014
425,333,2014
425,26,2014
426,122,2013
426,98,2014
426,47,2014
427,45,2014
427,837,2014
427,26,2014
428,58,2011
428,3554,2014
428,783,2014
429,71,2013
429,4877,2014
429,98,2014
430,166,2013
430,172,2014
430,26,2014
431,297,2013
431,47,2014
431,641,2014
432,3531,2013
432,104,2014
432,1498,2014
432,635,2014
433,227,2012
433,136,2014
433,26,2014
434,155,2012
434,896,2014
434,26,2014
435,909,2013
435,1,2013
435,363,2014
436,96,2013
436,250,2013
436,838,2014
437,50,2013
437,15,2014
437,21,2014
437,1,2014
438,3837,2013
438,2654,2014
438,77,2014
439,263,2012
439,82,2014
439,11,2014
440,369,2013
440,31,2013
440,24,2013
441,997,2013
441,133,2013
441,218,2013
441,14,2013
441,16,2013
441,70,2014
442,1943,2012
442,3,2013
442,330,2013
443,24,2013
443,128,2014
443,16,2014
444,12,2013
444,42,2013
444,108,2013
445,9,2013
445,15,2014
445,61,2014
446,8,2013
446,42,2013
446,264,2014
447,1,2013
447,164,2013
447,42,2013
447,196,2014
448,169,2013
448,74,2013
448,20,2014
448,7,2014
448,18,2014
449,4,2013
449,9,2013
449,20,2013
449,1,2014
450,2101,2013
450,1166,2013
450,69,2014
451,162,2012
451,45,2013
451,342,2014
451,2235,2014
451,3,2014
452,1182,2013
452,202,2013
452,1038,2013
453,132,2012
453,2,2013
453,281,2013
453,14,2013
454,4,2013
454,28,2013
454,15,2013
454,20,2013
454,78,2013
455,7,2014
455,70,2014
455,11,2014
456,40,2012
456,986,2013
456,8,2014
456,190,2014
457,490,2012
457,235,2013
457,7,2014
458,92,2013
458,359,2013
458,935,2013
458,11,2014
459,2,2013
459,28,2013
